purID,productID,cost,amount
1265,59,1.66,1
1265,89,4.7,3
1265,70,3.42,3
1265,94,2.93,1
1265,5,1.03,2
1265,25,16.87,2
1266,76,1.45,2
1266,133,9.25,3
1267,71,0.57,3
1267,145,0.96,4
1267,100,4.51,2
1268,81,4.04,2
1268,75,0.59,3
1268,109,4.37,2
1269,123,1.08,3
1269,45,17.4,1
1269,126,6.88,4
1269,109,3.75,4
1269,11,0.9,2
1270,36,3.83,4
1270,94,2.52,3
1270,34,3.26,3
1270,71,0.56,4
1270,55,18.22,2
1270,148,2.58,4
1271,110,5.71,2
1271,140,19.88,3
1271,26,2.87,3
1271,125,0.42,4
1271,95,3.77,4
1271,106,3.28,1
1271,33,2.53,3
1272,24,7.42,2
1272,14,1.65,3
1273,89,3.42,1
1273,22,8.15,4
1273,134,6.29,1
1273,79,2.96,4
1273,4,1.06,2
1273,88,4.42,3
1273,94,3.0,2
1273,151,2.03,2
1274,100,4.14,4
1274,125,0.6,2
1274,64,1.5,1
1274,14,1.58,4
1274,113,6.92,1
1274,88,4.52,2
1275,128,1.75,2
1275,37,5.01,2
1275,145,1.0,2
1275,6,1.7,1
1275,88,5.6,4
1275,131,27.93,3
1275,43,1.73,3
1276,76,1.64,3
1276,23,6.22,4
1276,112,1.73,4
1276,81,4.93,1
1276,97,5.35,3
1277,138,11.32,4
1277,83,2.18,3
1277,27,8.79,4
1277,16,2.26,2
1277,131,32.56,3
1277,129,9.47,1
1278,153,3.16,4
1278,100,4.73,1
1279,134,13.56,4
1279,93,5.7,4
1279,96,5.47,3
1280,73,0.67,3
1280,81,4.46,3
1280,21,6.47,3
1280,133,9.25,2
1280,141,28.26,4
1280,79,3.24,1
1281,154,1.83,1
1281,62,3.74,2
1281,27,9.28,2
1282,100,4.84,3
1282,40,5.61,4
1282,23,6.06,2
1282,66,2.43,3
1282,122,2.48,3
1283,100,4.88,1
1283,83,1.54,3
1283,75,0.26,3
1283,27,7.59,2
1284,84,1.26,4
1284,2,1.46,4
1284,80,4.04,1
1284,76,1.92,1
1284,144,16.49,4
1284,21,6.54,3
1284,39,6.75,2
1284,48,15.39,2
1285,142,33.26,3
1285,78,3.16,1
1285,92,1.88,2
1285,146,0.93,4
1285,102,2.55,2
1286,67,2.26,1
1286,37,5.27,2
1286,76,1.39,3
1286,49,9.51,4
1286,91,1.36,3
1286,82,0.72,3
1286,64,1.03,3
1286,36,3.86,2
1287,63,4.16,2
1287,83,1.83,4
1287,101,1.06,3
1288,127,4.69,4
1288,76,1.44,4
1288,26,1.86,1
1288,20,7.61,1
1288,13,1.0,2
1288,136,14.64,2
1289,106,2.16,2
1289,58,2.41,3
1289,25,16.66,2
1289,101,0.83,2
1290,22,7.92,3
1290,68,2.67,1
1290,82,0.9,4
1290,36,3.85,4
1291,111,0.95,4
1291,23,6.47,3
1292,111,1.12,4
1292,130,9.17,4
1293,114,1.37,1
1293,48,21.0,2
1293,31,1.61,1
1293,138,11.83,3
1293,111,1.6,3
1293,154,2.31,4
1293,63,4.35,2
1294,15,2.04,1
1294,113,6.91,1
1294,3,1.13,4
1294,58,2.23,4
1294,143,3.87,3
1295,29,8.83,2
1295,90,5.12,1
1295,107,12.55,3
1295,116,1.06,3
1295,102,1.84,4
1295,28,3.05,1
1295,21,6.49,2
1295,44,16.78,4
1296,42,1.72,1
1296,57,2.45,4
1296,36,4.67,1
1296,148,2.04,1
1296,98,5.54,4
1296,94,2.65,3
1296,8,1.11,3
1297,96,10.22,4
1297,4,1.47,4
1297,95,3.96,4
1297,70,2.83,4
1298,91,1.75,2
1298,41,5.64,4
1299,34,2.66,1
1299,9,1.85,3
1300,142,29.82,1
1300,119,1.21,2
1300,154,2.92,2
1300,85,2.11,4
1300,29,9.06,4
1300,21,7.36,4
1301,153,0.99,1
1301,137,2.64,3
1301,88,5.28,4
1301,109,2.3,4
1301,16,2.54,1
1301,75,0.63,2
1301,42,1.92,2
1302,45,24.79,3
1302,48,18.51,4
1302,42,2.08,4
1302,63,4.01,3
1303,5,1.01,2
1303,105,1.19,4
1303,128,2.37,1
1303,13,1.25,4
1303,72,0.64,3
1303,7,1.5,1
1303,26,3.84,3
1303,32,3.11,3
1304,100,3.6,3
1304,53,29.29,2
1304,32,3.87,3
1304,33,2.18,1
1304,14,1.76,1
1304,34,3.18,4
1304,46,10.14,1
1305,64,1.35,2
1305,17,2.85,2
1306,127,6.01,4
1306,27,6.77,1
1306,59,2.82,1
1307,102,1.7,2
1307,86,5.56,3
1307,50,12.06,2
1307,146,0.96,3
1307,148,1.83,2
1307,21,6.74,1
1308,141,26.69,3
1308,5,1.06,2
1309,33,1.53,1
1309,77,2.06,3
1309,108,1.42,2
1309,83,3.29,4
1309,98,5.77,1
1309,31,1.81,3
1310,24,7.23,2
1310,34,1.81,3
1310,78,2.75,3
1311,143,3.42,2
1311,105,1.34,2
1312,132,3.3,3
1312,72,0.75,4
1312,89,4.18,2
1312,88,5.38,3
1313,54,11.76,4
1313,40,5.87,4
1313,81,5.41,4
1314,142,38.37,1
1314,73,0.66,1
1314,68,2.67,2
1314,137,2.73,2
1314,97,5.87,4
1314,45,21.71,1
1314,14,1.94,4
1315,61,3.63,2
1315,80,3.59,4
1316,88,5.57,1
1316,40,4.93,2
1317,119,1.3,4
1317,79,2.83,4
1317,46,13.46,3
1317,64,1.5,2
1317,111,1.56,4
1317,89,3.5,2
1317,141,23.26,4
1317,152,1.6,2
1318,111,0.74,2
1318,49,9.91,2
1318,75,1.07,4
1318,139,0.7,1
1318,17,2.32,3
1318,125,0.39,3
1319,77,2.37,4
1319,127,5.21,1
1319,91,1.71,1
1319,67,3.02,2
1319,31,2.15,4
1319,69,2.79,3
1320,82,0.76,2
1320,49,10.02,1
1321,145,1.05,1
1321,27,7.04,1
1321,61,3.79,4
1322,47,19.29,4
1322,36,4.81,2
1322,86,3.35,4
1323,68,2.58,4
1323,141,24.41,2
1323,82,0.72,2
1323,100,4.12,2
1324,88,5.6,1
1324,61,4.17,2
1324,5,0.76,2
1324,77,2.22,1
1324,91,1.35,1
1324,35,2.91,1
1325,91,1.35,3
1325,83,2.33,4
1325,130,12.01,1
1326,2,1.43,1
1326,63,4.16,2
1326,26,3.79,3
1326,61,3.4,4
1327,112,1.85,4
1327,23,6.24,3
1328,10,1.42,2
1328,68,1.93,4
1328,86,4.67,2
1328,99,4.82,1
1328,25,15.51,1
1329,2,1.51,1
1329,24,6.87,4
1329,6,1.74,2
1329,1,2.35,2
1330,116,1.18,4
1330,20,7.67,2
1330,9,1.75,1
1330,60,4.19,1
1330,125,0.46,2
1330,37,6.82,4
1331,23,6.47,1
1331,12,1.76,3
1331,144,15.91,4
1331,109,3.05,1
1331,59,2.04,1
1331,137,2.57,2
1331,80,4.14,4
1331,5,1.14,4
1332,27,7.51,2
1332,103,4.95,2
1332,23,6.06,2
1332,22,7.59,4
1332,44,17.35,3
1332,102,2.49,4
1332,110,5.87,2
1332,7,1.38,3
1333,39,5.73,3
1333,83,2.94,4
1333,64,1.53,4
1333,95,4.1,2
1333,112,1.74,3
1333,140,15.0,3
1333,90,8.21,4
1334,88,5.38,3
1334,99,3.03,1
1334,71,0.62,3
1334,116,1.5,3
1334,60,3.63,3
1334,67,2.89,1
1334,1,2.33,1
1335,83,2.53,2
1335,54,16.37,3
1335,91,1.35,3
1335,52,17.0,2
1335,75,1.1,4
1335,22,8.13,3
1335,108,1.42,3
1335,42,1.82,1
1336,34,2.14,3
1336,106,2.16,4
1336,116,1.36,4
1336,37,5.99,1
1336,91,1.36,4
1336,54,8.74,3
1336,137,2.61,4
1336,83,1.99,2
1337,69,2.02,3
1337,129,12.58,3
1337,56,1.56,2
1337,105,0.9,3
1337,3,1.13,3
1337,128,1.82,1
1337,119,1.48,4
1337,89,3.32,1
1338,12,1.63,1
1338,115,4.37,2
1339,140,17.33,4
1339,151,1.92,4
1339,69,1.91,1
1339,134,17.84,2
1339,45,19.85,1
1340,121,6.51,1
1340,23,5.96,1
1341,40,6.41,4
1341,29,8.28,1
1341,145,0.89,1
1341,10,1.36,1
1341,53,20.02,2
1341,14,1.82,3
1342,95,3.5,2
1342,41,7.87,2
1342,37,6.59,1
1342,141,23.38,3
1342,151,1.53,3
1342,123,2.88,4
1342,76,1.88,4
1343,50,11.88,4
1343,82,0.67,1
1343,27,7.04,2
1343,112,1.63,2
1344,47,24.03,1
1344,145,0.94,4
1344,128,2.1,4
1344,139,0.73,1
1344,52,22.18,3
1344,110,5.87,3
1345,106,2.16,1
1345,32,3.55,3
1345,145,1.07,2
1345,41,6.19,1
1345,40,5.34,4
1345,27,7.5,2
1345,54,8.74,4
1345,79,3.6,2
1346,9,1.78,4
1346,60,3.49,3
1347,67,3.02,2
1347,80,3.41,3
1348,34,2.12,2
1348,32,4.05,1
1349,48,19.35,2
1349,91,1.14,4
1349,45,19.14,2
1349,90,5.76,4
1349,124,1.39,2
1349,56,2.03,4
1350,9,1.66,3
1350,91,2.01,1
1350,43,1.82,2
1350,88,5.92,3
1350,104,1.64,1
1350,21,6.62,2
1350,1,2.19,2
1350,85,2.12,1
1351,115,4.97,2
1351,4,1.22,4
1351,75,0.63,2
1351,140,28.7,4
1351,10,1.23,3
1351,94,3.16,4
1352,6,1.55,3
1352,137,2.04,4
1352,135,0.59,2
1352,76,1.22,4
1352,126,7.5,1
1352,38,5.49,1
1352,78,2.76,3
1352,31,1.87,1
1353,119,1.27,3
1353,25,14.56,2
1353,58,2.67,3
1353,68,2.52,4
1354,45,21.57,3
1354,11,0.86,2
1354,111,1.09,2
1354,139,0.54,1
1354,96,6.66,3
1354,12,1.26,4
1355,114,1.73,1
1355,146,0.98,4
1355,133,7.83,1
1355,25,15.81,3
1355,40,4.83,2
1356,3,1.07,3
1356,87,6.01,3
1356,55,18.93,4
1356,147,5.7,4
1356,40,5.9,4
1356,120,3.59,1
1357,131,28.82,1
1357,133,13.31,2
1357,32,3.4,1
1357,58,2.39,1
1357,75,0.63,3
1357,31,1.61,2
1357,116,1.16,4
1358,71,0.47,1
1358,12,1.75,4
1358,4,1.31,1
1358,44,22.96,1
1358,91,1.38,2
1358,105,1.23,4
1358,10,1.34,2
1358,146,0.97,2
1359,11,1.08,4
1359,106,2.48,2
1359,101,1.26,3
1359,128,2.37,4
1359,148,2.03,3
1360,9,1.77,3
1360,119,1.4,2
1361,96,5.05,4
1361,37,4.92,4
1362,99,3.24,2
1362,63,4.01,4
1362,29,8.83,2
1362,28,2.52,4
1362,52,18.63,2
1362,66,2.33,1
1362,129,15.44,1
1362,154,2.14,4
1363,14,1.91,2
1363,74,0.92,1
1363,3,1.25,3
1363,72,0.57,4
1364,23,6.04,4
1364,83,3.41,1
1364,116,1.01,2
1365,131,29.06,4
1365,43,2.26,1
1365,37,6.82,4
1365,138,8.8,2
1365,86,4.48,2
1365,99,2.47,4
1365,100,3.29,3
1365,88,5.15,1
1366,10,1.54,1
1366,141,26.21,3
1366,154,2.18,1
1366,115,2.69,1
1366,88,7.15,1
1366,56,2.07,2
1366,91,1.38,2
1366,133,12.71,3
1367,146,0.86,1
1367,17,2.37,2
1367,105,0.34,2
1367,134,11.0,1
1367,35,3.47,3
1367,107,11.53,3
1367,116,1.04,2
1368,136,12.03,2
1368,131,22.99,1
1369,28,2.52,1
1369,72,0.79,2
1369,124,1.6,4
1369,11,0.86,4
1369,2,1.52,2
1370,143,3.67,3
1370,93,4.79,4
1371,97,5.35,1
1371,14,1.82,3
1371,129,12.51,1
1371,16,2.42,1
1371,111,1.23,1
1371,142,30.79,4
1371,147,10.47,1
1371,146,0.88,1
1372,47,23.45,2
1372,64,1.38,2
1372,127,5.85,3
1373,129,11.85,3
1373,33,2.63,1
1373,35,3.41,1
1373,132,4.74,3
1373,134,10.7,1
1374,11,1.02,1
1374,148,2.15,2
1374,146,0.83,3
1375,101,1.06,1
1375,92,3.24,4
1375,79,2.05,1
1375,120,1.92,1
1375,7,1.57,1
1376,22,7.92,3
1376,26,3.99,3
1376,19,3.85,2
1376,64,1.01,2
1376,47,23.34,3
1377,22,8.88,4
1377,12,1.8,2
1377,17,2.66,2
1378,72,0.71,1
1378,124,2.25,1
1378,25,15.72,4
1378,92,2.19,1
1378,108,2.18,3
1378,43,1.87,3
1379,99,4.49,3
1379,65,3.58,2
1379,90,6.77,1
1380,20,7.1,3
1380,68,2.08,1
1381,143,4.74,1
1381,51,13.31,4
1381,137,2.19,1
1381,54,16.37,1
1381,39,7.32,3
1381,123,3.05,3
1381,44,16.31,2
1382,108,1.98,3
1382,80,3.52,4
1382,50,13.24,2
1382,40,5.9,4
1382,31,1.57,4
1382,51,14.07,3
1382,59,2.41,4
1382,12,1.6,1
1383,59,2.47,3
1383,127,5.6,2
1384,83,2.11,1
1384,111,1.12,4
1384,99,4.37,2
1385,23,6.47,3
1385,144,14.55,3
1385,82,0.75,4
1385,3,1.05,3
1385,134,12.74,1
1386,53,26.11,1
1386,31,1.51,1
1387,112,1.58,1
1387,53,17.06,3
1388,150,1.53,3
1388,131,27.36,1
1388,25,14.66,3
1388,134,20.4,4
1388,101,1.44,2
1388,141,24.41,2
1388,116,1.01,4
1388,140,20.39,4
1389,46,11.25,2
1389,63,3.91,1
1389,137,2.93,1
1389,113,6.05,3
1390,39,5.27,1
1390,132,4.58,2
1390,17,3.92,2
1390,154,4.36,4
1391,103,4.49,3
1391,117,7.56,1
1391,34,1.86,4
1391,122,2.08,2
1392,57,1.83,1
1392,134,7.01,2
1392,85,1.93,3
1392,24,7.35,2
1392,21,6.62,3
1392,50,11.88,2
1393,33,2.68,1
1393,35,3.05,3
1393,78,2.24,2
1393,31,1.7,4
1394,151,2.22,4
1394,41,7.24,1
1395,60,2.98,2
1395,144,15.91,4
1395,142,37.18,2
1395,24,7.59,2
1396,42,1.67,3
1396,123,3.31,3
1396,7,1.62,3
1396,11,1.08,4
1396,29,8.57,3
1396,43,1.67,1
1397,33,1.55,1
1397,5,1.17,1
1397,82,0.91,1
1397,9,1.78,3
1397,87,3.35,1
1397,130,15.72,4
1398,103,3.42,4
1398,141,26.52,3
1398,126,5.39,4
1399,135,0.53,3
1399,132,3.89,2
1399,78,2.2,3
1399,62,3.63,2
1399,115,5.47,2
1400,77,2.06,3
1400,28,2.52,2
1400,16,2.26,4
1400,45,21.94,2
1400,29,8.62,1
1400,58,2.5,3
1401,77,1.85,1
1401,51,11.94,3
1402,26,3.99,4
1402,117,5.31,3
1402,105,1.16,1
1402,28,1.17,2
1402,92,2.18,1
1402,148,2.03,3
1402,22,7.82,1
1403,86,6.22,3
1403,8,1.2,3
1403,64,1.39,4
1404,22,8.15,3
1404,79,2.11,4
1404,118,4.5,3
1404,10,1.41,3
1404,95,4.28,2
1404,21,7.36,1
1404,117,8.43,1
1404,57,1.84,4
1405,32,3.63,4
1405,58,2.52,1
1405,47,21.28,3
1405,8,0.92,3
1406,129,15.48,4
1406,13,1.15,1
1407,134,10.7,1
1407,147,6.31,4
1408,153,2.29,3
1408,80,4.32,2
1408,128,1.4,2
1408,70,2.61,1
1408,124,1.92,3
1409,18,3.84,2
1409,47,24.45,3
1410,12,1.81,3
1410,116,1.32,1
1410,91,1.6,1
1410,49,10.45,3
1410,144,20.07,3
1410,118,2.32,1
1411,54,11.46,3
1411,96,6.14,3
1411,149,81.05,3
1411,136,14.69,1
1411,32,4.16,3
1412,63,4.14,3
1412,112,1.85,4
1412,71,0.69,2
1412,86,4.67,4
1412,105,0.96,1
1412,149,88.89,4
1412,102,2.07,3
1413,153,4.08,2
1413,62,3.84,4
1413,100,3.74,2
1414,2,1.2,3
1414,133,5.47,3
1415,127,7.43,1
1415,8,1.2,2
1415,62,3.56,4
1415,38,5.41,4
1415,79,2.79,4
1415,61,4.13,3
1415,33,2.35,4
1415,108,3.36,2
1416,124,1.71,4
1416,52,19.16,3
1416,61,3.66,4
1416,146,0.93,1
1416,57,2.55,4
1416,63,4.16,3
1416,58,2.35,4
1416,131,26.33,4
1417,8,1.06,4
1417,64,1.14,1
1417,90,8.6,2
1417,60,3.14,2
1418,62,4.02,1
1418,23,5.5,4
1418,8,0.83,2
1419,137,0.91,1
1419,88,5.28,2
1420,62,3.46,4
1420,81,4.55,3
1420,59,2.57,4
1420,92,1.12,4
1420,75,0.31,2
1420,150,1.7,1
1420,94,3.0,1
1421,119,1.35,2
1421,134,10.52,1
1421,127,6.28,3
1421,82,0.64,3
1421,121,6.35,2
1421,144,18.71,3
1421,118,5.07,4
1421,113,4.62,3
1422,152,1.99,2
1422,36,4.81,2
1422,154,3.31,3
1423,6,1.82,4
1423,24,7.13,4
1423,77,1.55,2
1423,41,6.28,3
1423,140,21.13,1
1423,108,2.0,3
1423,55,18.98,3
1424,73,0.62,1
1424,19,3.93,3
1424,70,3.12,2
1424,131,27.75,2
1424,10,1.45,3
1425,85,2.18,4
1425,120,1.55,2
1425,142,31.41,1
1425,97,5.35,4
1425,78,2.45,1
1425,18,3.56,3
1425,49,9.94,2
1425,77,1.85,2
1426,136,14.23,1
1426,110,5.28,2
1427,128,2.97,1
1427,131,24.49,4
1427,40,5.42,4
1427,68,2.67,3
1427,134,11.18,2
1427,98,5.49,1
1427,21,7.42,4
1428,62,4.22,2
1428,67,3.0,2
1428,153,2.91,4
1429,27,5.26,3
1429,97,5.01,2
1429,129,17.83,2
1429,53,26.11,3
1429,62,3.29,3
1429,83,3.1,2
1430,115,4.51,2
1430,24,7.13,3
1430,51,13.78,4
1430,43,2.08,1
1430,35,2.91,2
1430,93,2.3,2
1431,53,28.13,4
1431,28,0.51,3
1431,1,2.02,1
1431,139,0.51,2
1431,33,2.64,3
1431,63,3.73,2
1431,145,1.05,4
1432,98,5.41,4
1432,100,5.17,1
1432,8,1.18,2
1432,51,12.61,3
1432,113,6.85,3
1432,17,2.21,1
1433,114,1.25,4
1433,129,9.47,2
1433,68,2.47,4
1433,6,1.77,1
1433,90,11.17,4
1433,24,7.48,2
1433,136,11.8,2
1434,116,1.6,4
1434,14,1.66,4
1435,62,4.45,1
1435,47,19.19,2
1435,150,1.55,1
1435,98,5.65,2
1435,28,0.51,4
1435,52,17.0,1
1435,153,2.41,3
1435,68,2.64,4
1436,86,5.49,4
1436,81,3.46,3
1436,62,4.13,4
1436,43,2.08,3
1436,12,1.28,3
1436,112,1.67,2
1436,80,3.94,3
1436,9,1.84,1
1437,47,22.56,3
1437,59,1.87,4
1437,149,60.88,3
1438,16,2.22,2
1438,8,0.96,4
1439,96,3.2,2
1439,17,3.26,1
1439,142,36.72,3
1440,88,5.77,1
1440,46,10.28,3
1440,152,3.21,3
1441,97,5.15,2
1441,147,6.05,2
1441,74,2.29,2
1441,19,4.0,4
1441,55,17.47,1
1441,32,3.27,3
1442,144,16.77,2
1442,83,2.26,2
1442,95,3.96,2
1443,15,2.04,4
1443,48,20.99,2
1443,52,14.65,4
1443,115,2.32,2
1443,58,2.23,1
1444,86,5.01,4
1444,108,2.0,4
1444,52,18.63,4
1444,63,3.91,1
1444,72,0.81,1
1444,148,1.97,4
1444,12,1.45,2
1445,134,13.56,2
1445,91,1.21,1
1445,26,3.0,4
1445,69,2.76,4
1445,56,2.03,1
1446,99,4.52,1
1446,59,2.75,1
1446,91,1.6,4
1446,10,1.35,3
1447,59,2.26,3
1447,12,1.8,2
1447,34,2.07,4
1447,78,3.24,4
1447,81,4.31,1
1447,97,5.61,2
1447,83,1.61,4
1447,51,13.31,1
1448,8,1.05,3
1448,59,2.48,1
1449,47,23.34,1
1449,3,1.05,3
1449,13,1.02,3
1449,35,3.05,2
1449,84,1.37,3
1449,119,1.56,4
1450,16,2.27,3
1450,64,1.14,1
1450,38,5.64,4
1450,62,3.96,4
1450,94,2.93,2
1450,72,0.6,4
1450,107,10.99,2
1450,139,0.52,4
1451,148,2.03,1
1451,143,4.94,1
1452,95,4.62,4
1452,51,13.45,1
1452,8,1.11,3
1452,116,0.88,3
1452,54,13.85,3
1453,101,0.93,1
1453,30,1.54,1
1453,4,1.34,4
1453,11,1.02,1
1453,83,2.33,2
1453,87,5.45,3
1453,37,5.01,3
1453,38,5.27,3
1454,104,1.64,2
1454,25,16.87,2
1455,22,7.21,3
1455,37,4.71,4
1455,79,3.47,1
1455,69,2.93,3
1455,58,2.14,4
1455,132,4.74,4
1455,99,3.1,3
1456,136,13.71,2
1456,69,2.68,2
1456,32,5.53,2
1456,153,3.16,2
1456,151,1.74,2
1456,135,0.45,3
1456,66,2.38,1
1456,154,2.85,1
1457,147,-0.06,1
1457,57,1.98,3
1457,120,2.21,2
1458,74,1.47,2
1458,45,18.01,4
1458,66,2.52,1
1459,128,1.68,2
1459,73,0.68,3
1459,108,2.05,2
1459,31,1.61,3
1459,112,1.67,2
1459,68,2.08,4
1459,150,1.99,2
1459,110,6.16,4
1460,36,3.85,3
1460,2,1.08,3
1460,101,1.06,2
1460,47,23.34,1
1461,105,0.87,1
1461,121,5.48,4
1461,3,1.07,4
1461,122,2.16,2
1461,137,0.91,1
1461,72,0.76,3
1461,108,1.52,1
1461,141,24.91,1
1462,88,5.96,4
1462,84,1.47,1
1462,1,2.33,3
1463,80,3.68,3
1463,92,2.31,3
1463,106,3.6,4
1463,85,2.08,1
1463,137,1.88,3
1463,40,5.21,4
1464,69,2.59,4
1464,29,6.26,3
1464,5,1.08,1
1464,78,2.31,4
1464,18,4.18,4
1464,12,1.66,2
1465,56,2.12,2
1465,130,14.39,4
1465,124,1.61,1
1465,111,1.02,1
1466,145,1.07,1
1466,90,8.71,3
1466,74,1.89,4
1467,69,2.65,4
1467,61,3.23,4
1467,36,2.8,2
1467,142,28.72,3
1468,113,6.91,4
1468,54,8.06,2
1468,13,1.16,4
1468,27,7.07,2
1469,132,4.65,2
1469,63,4.21,4
1469,130,9.8,3
1469,151,1.97,4
1469,124,2.74,1
1469,109,3.38,1
1470,128,1.67,2
1470,75,0.52,4
1470,25,13.5,1
1470,151,1.63,2
1470,80,3.65,4
1470,77,2.28,2
1470,121,5.29,2
1471,135,0.45,2
1471,123,2.36,1
1471,89,4.18,4
1471,37,4.92,1
1472,84,1.47,3
1472,104,1.86,1
1473,92,2.36,3
1473,76,1.22,1
1473,27,7.07,2
1473,120,4.32,1
1473,4,1.67,4
1474,81,4.63,3
1474,98,5.53,1
1474,153,2.3,1
1474,36,4.81,2
1475,99,3.1,2
1475,38,4.57,1
1475,71,0.69,3
1475,64,1.16,1
1476,82,0.9,3
1476,42,1.67,2
1476,146,0.88,3
1476,135,0.48,4
1476,41,8.06,4
1476,119,1.27,2
1476,72,0.7,4
1476,52,18.43,2
1477,43,2.04,4
1477,45,16.68,1
1477,1,2.02,1
1478,131,27.93,4
1478,57,2.45,3
1478,119,1.31,4
1478,75,0.89,2
1478,108,3.25,2
1479,52,21.09,1
1479,105,0.97,3
1479,153,2.24,2
1479,51,15.07,3
1479,40,5.34,4
1479,44,22.71,2
1479,96,3.2,3
1480,67,2.69,4
1480,112,1.44,3
1480,57,2.26,3
1480,128,1.28,2
1480,38,4.07,2
1480,35,3.47,4
1481,25,17.89,3
1481,36,4.17,1
1482,143,4.61,1
1482,127,5.62,3
1482,126,5.44,1
1482,29,8.28,1
1482,138,8.98,1
1482,3,1.02,3
1483,104,1.56,2
1483,114,1.41,4
1483,18,4.14,3
1483,148,2.14,4
1483,10,1.33,1
1484,50,12.75,3
1484,104,1.21,3
1484,26,3.5,2
1485,9,1.74,2
1485,46,11.3,2
1486,128,1.94,4
1486,67,2.16,1
1486,76,1.81,2
1487,115,4.95,3
1487,86,4.1,1
1487,38,5.27,1
1487,154,3.15,4
1488,56,1.56,4
1488,11,0.89,2
1488,7,1.49,4
1488,115,2.32,1
1489,140,16.74,4
1489,132,4.74,2
1489,11,0.59,2
1489,143,5.07,3
1489,20,7.67,3
1489,66,2.66,4
1489,107,12.55,3
1490,98,5.51,2
1490,126,5.54,1
1490,2,1.89,3
1490,17,4.02,3
1490,8,1.59,4
1490,28,2.22,4
1490,94,2.63,4
1490,35,3.89,4
1491,78,3.53,4
1491,6,1.7,3
1491,123,2.38,1
1491,24,7.13,2
1491,53,28.01,4
1491,68,2.67,2
1491,62,3.43,2
1492,152,2.3,3
1492,95,3.56,2
1492,104,2.73,3
1492,25,16.79,4
1492,59,1.88,4
1492,57,2.0,1
1493,31,2.2,3
1493,12,1.5,3
1493,38,4.76,1
1494,117,4.11,4
1494,90,7.88,2
1495,70,2.64,2
1495,150,1.4,2
1495,114,1.67,3
1495,14,1.76,2
1495,149,62.24,4
1495,144,16.77,1
1495,18,3.88,4
1495,124,1.96,1
1496,153,2.24,1
1496,149,71.83,4
1497,20,7.29,2
1497,52,18.63,4
1498,59,2.34,1
1498,101,0.9,2
1498,116,1.6,1
1498,153,2.02,1
1498,16,2.41,1
1498,118,4.62,3
1498,142,43.91,2
1499,134,12.37,2
1499,107,9.86,1
1499,104,1.08,3
1499,37,5.27,2
1499,71,0.66,1
1500,152,3.21,2
1500,19,3.96,3
1500,95,4.28,4
1500,54,11.46,3
1500,116,1.6,1
1500,63,4.01,4
1500,73,0.66,1
1500,6,1.78,2
1501,26,1.77,3
1501,128,2.25,2
1501,133,8.26,4
1502,133,9.74,3
1502,132,3.85,1
1502,141,28.25,4
1503,118,5.13,3
1503,17,4.02,1
1503,129,17.51,3
1503,74,0.4,1
1503,127,4.6,2
1504,111,0.74,2
1504,92,1.88,4
1505,132,5.17,1
1505,56,1.8,1
1505,107,9.44,3
1505,38,5.04,2
1505,52,17.02,3
1506,56,2.23,4
1506,94,3.0,3
1507,14,1.74,4
1507,115,4.82,1
1507,11,0.89,2
1507,152,1.68,3
1507,27,6.48,2
1507,50,9.83,4
1508,122,2.51,1
1508,152,2.43,3
1508,35,3.37,2
1508,39,7.29,3
1508,76,1.93,3
1508,64,1.5,4
1508,34,2.2,4
1509,59,2.27,4
1509,88,5.15,2
1510,59,2.53,4
1510,69,3.05,4
1510,21,6.68,2
1510,128,1.94,2
1510,35,4.14,4
1510,103,4.17,1
1510,83,3.1,3
1511,154,2.18,4
1511,115,3.89,3
1511,152,2.97,2
1511,21,6.51,4
1511,24,6.92,2
1512,113,6.85,2
1512,90,10.2,4
1512,64,1.14,1
1512,117,7.43,1
1512,10,1.48,2
1512,92,2.27,4
1512,6,1.58,2
1513,69,1.96,4
1513,86,3.35,4
1513,21,6.49,4
1513,73,0.67,4
1514,37,4.71,1
1514,51,13.41,4
1514,31,1.72,2
1514,9,1.75,4
1515,107,14.25,1
1515,65,3.57,3
1515,5,0.92,3
1516,110,5.45,4
1516,147,12.02,4
1517,107,9.97,4
1517,113,5.8,1
1517,131,32.56,2
1517,126,7.17,3
1518,26,3.13,3
1518,48,20.87,3
1518,102,1.89,3
1518,4,1.77,3
1518,143,3.6,1
1518,90,6.0,2
1519,20,6.82,3
1519,140,26.91,1
1519,124,2.11,2
1520,137,2.57,3
1520,90,7.63,4
1520,67,2.73,4
1520,49,9.4,2
1521,106,2.3,2
1521,120,2.23,4
1521,95,3.99,3
1521,28,2.52,3
1521,10,1.5,3
1521,15,1.91,3
1521,126,6.19,2
1522,91,1.51,2
1522,49,10.32,1
1522,61,3.54,3
1522,18,3.93,1
1523,29,8.83,1
1523,74,1.84,2
1523,149,77.92,1
1523,125,0.49,3
1523,18,4.07,4
1523,92,2.63,1
1524,39,6.75,2
1524,128,1.59,4
1524,104,1.38,3
1524,14,1.76,1
1524,135,0.59,3
1525,52,18.63,1
1525,65,3.6,4
1525,26,2.85,2
1525,66,2.88,4
1525,32,4.13,4
1525,124,1.92,2
1526,71,0.61,1
1526,45,18.95,2
1526,154,3.45,1
1526,132,6.84,1
1526,33,2.79,2
1526,134,14.23,3
1526,48,18.64,3
1526,97,5.14,3
1527,9,1.55,3
1527,24,6.7,2
1528,80,3.92,2
1528,140,28.7,4
